,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
011,224.963830945039,97.21967668352673,60.6571626984127,79.8815873015873,71.85946428571428,70.74234027392922,165.28465868425633,336.0296713917526,1072.5207479113358,841.4201373715644,787.3488296223799,704.5275524023707,833.9208800251712,921.0017028985508,668.8431946771001,684.104959755062,704.1484455258178,863.8935245827228,1122.16543823214,1222.0225533992875,866.7204238761487,743.8922376676098,596.5068465107815,236.60950667735565
012,185.84481302981942,137.5258774662513,94.50867787057085,54.138227433927774,76.46687432578209,373.78929478770124,1450.493885198433,1552.6651498772749,1513.95580030734,1501.605975682053,1513.534779100991,1345.8287247649887,1363.9697933345747,1236.3893105243362,1289.6488236164546,1243.8140894698583,1373.5696363970205,1417.541275143715,1342.2959975850833,1138.0926716688557,1051.2286595996452,873.8821635363819,619.0478482791932,315.4977854587838
013,569.6212096390075,500.4202225124884,453.2034177172448,409.10705072170225,370.5285014135316,413.502704507308,1338.3121581693595,1262.8607437787184,1364.8730816265024,1394.2280476901462,1396.184312655206,1338.8738570080534,1225.0628872874288,1168.7626342290694,1260.392171699082,1249.606884189508,1210.0208223733446,1233.7088892639572,1169.0063202267193,1139.5674492868486,1019.5712272706832,976.5732598781142,915.0740268037673,661.9193208110083
014,97.61791152140032,106.10036045160713,102.13870573141988,88.28246031746032,95.46238095238095,122.42922657908439,273.640421279372,750.3313342765209,915.8325808878857,888.3982369146006,774.7567376379998,761.1078958155612,937.3990374377103,882.7308161684335,754.2525296689569,877.3913079807401,835.9040442021266,770.0170072357672,1055.291362491117,957.0403342007355,726.1460677815278,641.60074355644,526.5909537746599,310.7327859190666
015,126.25796349597842,89.60099519504845,84.3557564746158,92.63622197083879,116.67185402443333,193.82780390398958,265.722624191737,508.4679866293709,1000.9463070662471,907.5734342140818,874.6023087381291,874.0156813953926,880.1366465688137,909.4333074555036,1013.2971557122515,1008.943106244727,1146.032749146992,1596.569648097482,1610.54674320853,825.8975951730404,505.50325249761636,345.14157405217287,275.9306555544869,196.6761825986981
016,162.44428912915802,131.95958116319446,104.46312759930082,93.65810724440112,96.66157112797568,138.28719684413477,191.36198833871015,469.135679393879,890.381493253527,1012.2899003510297,842.4808826049858,829.8266000346355,883.7467978666085,912.6989493034708,818.0192347237919,791.954498321709,930.8306121973554,984.3082286629234,1081.2765105803576,851.0269113696361,748.6073625756292,637.8128737349339,520.1214502969349,295.6000168456699
017,526.4936302029162,548.725219437155,353.3837915225204,203.4791687258007,223.24666486249075,202.2461719508398,154.43506318657495,131.7389375082658,131.70583491048066,163.49673796425228,257.1799102691924,487.74143594556546,729.329495714686,1274.9308003682343,929.6883704455071,979.3602404310726,1128.4534761856467,1271.9472612716468,1131.410006539549,950.6467470027259,858.9914871484601,708.9314787087666,588.3144499523303,562.6389782837578
018,865.2669915805232,790.6923557387445,601.2228833094512,330.17598760263445,82.8194716877634,52.056713266995544,61.91869932469217,83.17032322519397,199.47166857608198,291.2265571709444,671.137576386419,1188.1109655457733,1403.7889157090976,1330.6854041033519,1213.508760169414,1269.1767603119993,1272.4080093997845,1248.3023729649158,1195.895390714212,1164.547221761861,1187.931776400376,998.2046033224655,703.2802805296338,756.1374934659962
019,174.79637157017729,103.72443105756359,85.759734006734,76.19579149933065,86.30787126008941,160.34527251747778,635.5756340872788,918.1066342379738,1058.4468992208308,1032.4457477448198,1185.4163352945038,1390.2213716091762,1430.3746342754541,1514.1092689459808,1402.676975537642,1439.027298394304,1537.2735344979342,1734.686913690731,1863.0263109865286,1579.0054259500157,1217.7959077407982,937.9414835255027,618.2434511410122,376.3833996322915
020,574.6090326958144,677.4315414104997,520.3897918006253,767.1634833625969,655.0142376988878,757.7516350273023,794.8036192870526,1082.6391479033541,1100.6476618705035,1055.7603540975344,1061.2477710549765,1000.0455538029397,1227.773204983425,1164.9640945656765,1105.273871867365,965.3019396253845,1015.9270141931422,1075.3222500515662,1243.4703280279152,1300.440499229584,1056.0748267413803,1083.636972576454,956.6028000480695,712.8150839717563
021,104.14491710005778,56.28659159126263,52.43871499945524,58.83790046453997,49.40049012228706,57.78045672128184,186.20628610861112,557.240812310992,730.9880507932198,1106.1080528832879,740.339244453833,944.7197626835825,914.3444261299942,1077.6978919784278,772.3814195592262,721.5544964265965,686.9065433245734,707.5098451893251,757.4676022893473,472.0653275490358,313.78848441589344,473.1763697341037,644.3736436672967,225.18084761103697
022,128.60085966043414,113.03483043808298,102.4278010359753,318.3607121444147,1005.54467739014,1084.264315002571,942.0172763326982,803.7090838563097,936.5686953819651,1078.6561284743407,1193.199086570645,1009.2973788514769,955.5521307632846,963.5310632096666,1142.7561869550086,1159.956158628228,1021.2545677685471,957.3186923438687,950.1523058904293,806.5164820771056,581.3232515099967,444.6390361529994,280.0788702967896,224.27443275777304
023,921.1060730463341,932.4954226306852,967.3916431001564,928.7878356035502,1030.8043445383928,923.4187851995812,887.689907640403,914.9439705034337,899.8797958459264,955.2615096180839,966.0425624954449,852.5370496103441,808.64769359705,704.7352363778643,654.2383323456719,505.585107398568,492.9914998798448,309.3350898404702,147.54343621399178,138.5403457010048,197.7951958597305,233.93650765460163,857.8880968087445,898.9539940047672
024,136.61103412941463,120.43568400801159,126.33006972610137,110.44232261052468,99.05525077160493,90.97203039205131,97.44952642741744,330.5209264684712,729.25040497711,807.8899318312939,839.9784856393022,932.531649149094,1074.7037007609547,1006.2469379691821,961.6207559256886,892.533160697888,992.8717244150132,883.807073615545,860.9183343381023,750.0950542883656,687.4125239756681,605.6164892934992,408.0475940635537,191.06123961172923
025,206.19128860437237,153.06484542516577,123.00230468701858,131.31021071258175,164.20899591937678,218.503923346161,286.11091428066976,617.7505446491978,1005.3350586511117,974.9491193084233,890.6367430474738,900.6502892431164,882.3169112134518,826.7626730049219,767.726543368439,798.3313865773263,889.3102862594603,870.8344733368838,1071.9317720891177,932.7323732701695,896.840088515577,715.5947216216975,532.5262218050492,373.2167966011813
026,304.35139100519956,239.2356377889858,285.68923009391773,304.19743224402873,390.6885565916155,485.40552389156557,749.178948606285,1131.7073429225654,962.02150267173,830.4575273973015,877.381206950363,911.8355385417012,969.2839804800367,894.0777537336827,899.4708948740226,902.0012224865073,1117.429490543014,1448.9071077575957,1259.0752979092274,905.4123794835831,730.9067380483569,630.5107627759903,371.7887845543573,183.60820268413562
027,480.44736767216847,275.6346059174806,191.48953426219578,129.66478869221663,191.25522169818083,258.6277630731812,297.1877805799824,520.6130607466248,795.7273294165377,1212.74143136071,1403.6468378355255,1501.72341391527,1543.3580554897549,1631.8541052449916,1703.2501905238444,1579.5994738070142,1737.900879193495,1836.3684147293807,1565.1917345760276,1349.9328430280068,1138.8761793372319,875.6027852657555,821.5952866345918,552.3874311204409
028,98.05634888763954,96.13029287563002,92.43692265795207,147.99993467076789,924.1469861065528,584.2369633761824,861.3199306261737,900.5623934629232,989.7928107361241,937.0900828997599,1030.9696612078808,1023.8435259129542,798.8580130051856,711.2002735469479,1017.8035430658213,1179.8787605900823,1109.5133885206342,941.499773220393,888.6916391130299,771.6438986660567,386.36062683849644,246.49226600133136,113.71663064677666,101.98544871794871
029,342.11031966643503,143.13447722949712,98.21573649413307,84.97266378549745,118.95461916482141,209.14962055393468,354.27195811789875,969.3983867277857,1500.584487061712,1798.298705619299,1458.8124569340005,1262.939348937145,1324.6444315292408,1167.4771445564704,1272.9305123903298,1187.5343609854062,1139.096074913697,1337.9895300233113,1269.374700801332,1530.3868713236573,1452.6239192879682,1201.2038689419019,1083.1409091923497,786.1879469612264
030,68.50341571785616,61.43602110022607,46.22,80.74981481481481,239.2104012345679,530.086707496881,843.2383316231732,930.7831292142562,891.8409698217744,1272.0722585625483,1101.0125198412698,1114.063570286932,1275.4207036459604,1164.4530758006297,1310.0230149816298,953.5355811448927,1285.9097106918239,1621.9547222222222,916.4208333333333,425.301087962963,526.2242477589123,646.9873021757768,395.4857572693418,88.36490044219512
031,279.7544685320228,204.58722871043847,102.14052128372207,129.04773272244583,546.128373321136,600.3487855150952,877.9733732920201,948.7879049841993,1161.4188487909428,1372.2830983808226,1420.914366376335,1232.187966986229,1330.1619582776184,1301.0800725519255,1346.657590824381,1380.444073028421,1370.7279390431981,1189.6744450476092,1454.2600537594265,1696.054429785038,1080.883074881831,1206.4940668307586,832.9395894047111,487.2411534535556
032,288.18211487881445,116.4740922467733,69.59386165577342,69.29346949891068,85.80247821350763,100.35312636165577,155.87523177648816,1125.2147282557357,797.088558392833,762.096066845407,897.4916123979887,947.9914138613033,1000.7988289903998,1002.1270340216747,1053.9042777968295,1045.0397004191532,1049.7027192245134,972.5065698420436,1347.108539897647,1237.6952983033902,1154.7672137139516,975.6488955801065,742.4793778500682,612.8528648153333
033,293.467120776801,170.83338215071166,100.15191919191919,86.27167171717171,85.54592424242425,79.32706914181932,108.37718621399176,250.37132036298718,998.3241176604357,736.8579200234034,756.9742617717478,864.8375777919086,757.3224141414141,621.4689470064077,620.525259223845,556.1845183572341,595.6746297548086,735.872142016234,776.5074505637091,923.525075749131,879.8277000050538,685.2780917654209,598.6961832061069,447.0812802780402
034,539.9593156321523,339.1517741380679,142.2592737381635,280.79110345436874,125.61747507078665,101.0961605984276,152.02995369410465,519.7196889176928,702.0272201024617,785.2435949977025,822.0528592578884,1075.8761045462484,1016.2054381382095,812.8526675371917,579.6404354438869,870.658413754853,712.2382349399569,612.2306512050268,522.4165372918483,563.1526360810332,529.6513402867781,394.2390044147378,468.98481769775026,403.1647339106218
035,97.20313563877441,108.01919270833334,101.92810035842294,88.85898745519714,96.16160394265233,101.17351254480286,117.86302867383513,274.20632544967333,444.3071174216813,784.6053831782548,729.6824641577061,719.2577419354839,867.7289309980101,690.1718236153301,538.7864461317,730.2666088865777,639.6724589355532,624.1773360996682,479.0396250651575,513.6401702508961,457.5351112485111,440.99385336001365,255.3102359379205,163.2569525977576
036,,,,,,,,1252.293704343947,954.0250946881355,1066.7194302198789,1072.7467328904083,913.1121139768583,845.9192432547496,655.6321273722368,744.1868128953546,893.786139363774,1029.8560197276838,1131.4869615581476,918.1463328343992,608.3594396551724,584.1525072755765,654.3664095586881,543.110876303184,786.1223612927331
037,427.3184216505516,228.54157828282828,109.73223484848485,204.51837121212122,154.14948232323232,426.81200757575755,984.2427807888248,974.2697101449276,839.5093281051554,794.2069902864197,790.9419823232323,946.4464171845109,984.1266123967341,905.3303765343225,814.6860259688917,857.2407647400057,927.4702541709786,929.328502415459,1133.4853140096618,1008.8509782608695,748.2604106280194,688.1174649963154,668.200259635502,565.5513499370818
038,213.00742849208552,272.9295138888889,280.30354166666666,73.93125,123.39798611111111,185.1370138888889,1602.7672916666668,1159.9736805555556,999.1333990471496,1462.0153558294082,2196.5751111111113,2334.212666666667,1698.884,1630.995036764706,1217.8123814208418,1376.0902616760516,1741.25137495956,1351.824388888889,1566.0749632244779,1354.3044444444445,1457.0761335913182,934.4038142620232,649.2077777777778,564.3977777777778
039,327.4868569351027,129.05712962962963,113.31265432098765,125.6054012345679,105.32712962962962,103.7616975308642,121.18503086419753,368.47031587611895,1260.1547944194288,1054.9066997356656,1074.000518726009,1068.425779153115,1392.0037032347914,1149.3969912102773,1352.9227777777778,1422.9660146071128,1097.2513492063492,1180.3895238095238,1032.7017063492065,1415.998015873016,1472.0217857142857,1096.7173591658886,810.139126984127,972.1400793650794
040,44.63871146903638,89.7625925925926,48.25285206657939,64.94768518518518,46.00338194884802,133.75524572059635,60.660625089196515,359.37764423076925,1134.9220634211702,1273.0805022156574,964.9663403743775,1612.763415822819,1539.5031018518519,1479.9136262099776,1395.64934305431,1415.1224386541867,1285.9665603302683,1185.3527263240283,1401.4432284541724,918.4091666666667,735.0325432999089,512.1976558837318,291.2614454362223,250.04704451926673
041,65.1920563462097,64.21998227735932,91.6756524232865,96.45394783346292,89.82029730480689,67.25131944444445,150.85813830190108,435.6409381663113,1294.4871076233185,2234.933577087142,1550.506388888889,1631.3940422322776,2174.214543524416,1348.3043055555556,1785.6406944444445,1514.537361111111,2222.505,1937.0404166666667,1797.8955438428366,1003.6133720930233,400.6984722222222,1143.6297741273102,897.1187308868501,270.6414024774302
042,151.57717199450872,183.7353079454631,80.45930555555556,78.94152777777778,76.8338888888889,58.00759631036354,56.583888888888886,48.33027777777778,598.5306164666943,1932.0032407407407,1647.956111111111,1184.429537037037,769.2016666666667,1259.4803703703703,1386.1823148148148,1642.5539814814815,1827.5753703703704,1232.7132407407407,1161.3763200397566,1126.9234722222222,1124.3866072671585,862.5171296296296,371.0495852187029,133.44917235574675
043,68.52443765620662,45.53527777777778,116.63763888888889,56.866527777777776,57.05708333333333,58.11263888888889,56.01875,407.37392525004384,1011.6532598118715,1212.4690998134329,1370.2988138078101,1453.3108586911212,1595.604537037037,1647.9554629629629,1688.1959831854274,1517.1394444444445,1270.318148148148,1555.8638591577474,1285.7926138999721,1073.3735185185185,944.7425,718.5343518518519,715.5781124497992,187.0675
